RBD,DV_RBD,NOM_RBD,RBD_A1,RBD_A2,COD_DEPE,COD_DEPE2,COD_REG_RBD,COD_PRO_RBD,COD_COM_RBD,NOM_COM_RBD,COD_DEPROV_RBD,NOM_DEPROV_RBD,RURAL_RBD,EFECTIVR,SUPERAR,INICIAR,MEJORAR,INTEGRAR,IGUALDR,CLUSTER,INDICER,SEL2018_25,SEL2018_35,SEL
312,3,ESCUELA ECUADOR,,,1,1,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,"44,3326671467584","62,8618002078234",0,100,0,"95,1357438899349",211,"56,9342545582769",2,2,3
313,1,ESCUELA ARTURO PRAT,,,1,1,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,"50,8239525818334","66,1638956510491","92,76","87,5","86,8333333333333","95,1310458794818",212,"69,9168499977248",1,2,1
315,8,ESCUELA HEROES DE LA CONCEPCION,,,1,1,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,"44,1983352256583","61,7815437943296","92,59","87,5","63,6666666666667","95,6072892214651",212,"65,1745532579615",2,2,3
316,6,ESCUELA LAS AMERICAS PROFESOR JUSTO VALLADARES ORELLANA,,,1,1,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,"47,9756420751992","63,38781910729","93,73","87,5","72,9166666666667","91,8686206400927",212,"66,7303067920187",2,1,2
317,4,ESCUELA LAS ROCAS,,,1,1,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,"39,592723805553","60,1194036486086","94,45",50,"71,4166666666667","93,7572425276832",211,"62,3471675190887",2,2,3
318,2,ESCUELA EDDA CUNEO DONNAGIO,,,1,1,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,"69,4359727121466","63,4378631481848","77,26",100,"79,4166666666667","96,147759894947",211,"75,2128520952077",1,2,1
319,0,ESCUELA LA BANDERA,,,1,1,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,"49,965464761782","64,5357078377797","95,3","87,5","83,9166666666667","96,8586066150777",212,"69,5299469450881",1,2,1
320,4,LICEO ARTISTICO DE ANTOFAGASTA `ARMANDO CARRERA GONZALEZ`,,,1,1,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,"38,9114488713274","58,597269549834","85,0181818181818","87,5","94,5833333333333","92,0199086130072",232,"62,6291090269638",2,2,3
322,0,ESCUELA GENERAL MANUEL BAQUEDANO,,,1,1,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,"43,4048959865275","61,8448224280857","72,8",100,"63,3333333333333","94,4444125176411",212,"63,6887992154269",2,2,3
324,7,ESCUELA FUNDACION MINERA ESCONDIDA,,,1,1,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,"37,4318467386174","66,0598175897615","94,12",100,"79,1666666666667","93,0869029973439",212,"64,4311842111706",2,2,3
326,3,ESCUELA SANTIAGO AMENGUAL B.,,,1,1,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,"42,9008536710369","61,4259901261187",0,100,0,"90,41486709766",212,"54,9638638550821",2,2,3
329,8,INSTITUTO CIENTÍFICO EDUCACIONAL JOSÉ MAZA SANCHO,,,1,1,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,"49,8979835068232","68,9341300958534",0,100,0,"93,8463305761835",232,"60,4100030511239",2,2,3
330,1,ESCUELA DE PARVULOS LOS PINGUINITOS,,,1,1,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,"42,7608441211693","63,3852868667784","82,8090909090909",100,"94,2","95,6849984242809",212,"66,2986377554179",2,2,3
332,8,ESCUELA GABRIELA MISTRAL,,,1,1,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,"43,080526579182","73,4000645989995","89,71",100,"84,5833333333333","92,6667404291264",212,"68,4902624830917",1,2,1
333,6,ESCUELA DE PARVULOS BLANCA NIEVES,,,1,1,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,"42,7608441211693","63,3852868667784","95,3454545454545",100,79,"95,7409491247408",212,"66,3031287277008",2,2,3
335,2,COLEGIO EVANGELICO JOSE LANCASTER,,,3,2,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,"39,1912721898883","61,7935019589668","90,22",75,"35,8333333333333","92,9155683858167",232,"60,9492429703157",2,2,3
336,0,LICEO EXPERIMENTAL ARTISTICO-APLICACION,,,3,2,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,"51,3216829009135","57,402842729011","74,8",100,"55,3333333333333","94,7242681315595",231,"65,1558242930708",2,2,3
337,9,COLEGIO SANTA TERESITA,,,3,2,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,"70,6983395466731","60,1284543114125","83,97",100,"93,5833333333333","95,1125586307342",231,"75,6364824048927",1,2,1
340,9,CENTRO TRATAMIEN.INTEGRAL RAYITO DE SOL,,,3,2,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,,,"93,125",100,"79,25","98,0471953946955",251,"94,6296657429832",2,1,2
341,7,COLEGIO PARTICULAR ADVENTISTA,,,3,2,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,"50,3043889097077","62,7360957263392","90,56",75,"73,5833333333333","96,4717020050846",231,"68,0152718077521",2,2,3
342,5,COLEGIO INGLES SAN JOSE,,,3,2,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,"69,3954455510622","63,5310583233017","84,36",100,"98,3333333333333","95,6866169273897",231,"76,4943335751099",1,2,1
343,3,ESCUELA PRESBITERIANA,,,3,2,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,"46,9961537743539","58,2170919684175","84,31",100,"82,9166666666667","95,6348255684689",211,"65,9334576060643",2,2,3
344,1,COLEGIO SANTA EMILIA,,,3,2,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,"58,4137537691164","64,718765647979","93,79",100,"87,8333333333333","95,7650059210106",231,"72,8217112452962",2,2,3
350,6,COLEGIO LIDIA MORENO,,,3,2,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,"63,4197199959788","63,4788124458144","92,62","87,5",100,"97,111053287642",231,"74,9109956066214",1,2,1
356,5,COLEGIO CORAZON DE MARIA,,,3,2,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,"61,7606562937325","62,1234174699534",0,"87,5",0,"96,3770113245124",231,"63,1989422116607",2,2,3
365,4,COLEGIO EAGLE SCHOOL,,,3,2,2,21,2101,ANTOFAGASTA,21,ANTOFAGASTA - TOCOPILLA,1,"54,5406495154885","57,8296800888342","80,41","87,5","70,75","94,0654865954044",231,"67,1788577965933",2,2,3
367,0,COMPLEJO EDUCATIVO JUAN JOSE LATORRE BENAVENT,,,2,1,2,21,2102,MEJILLONES,21,ANTOFAGASTA - TOCOPILLA,1,"34,3017001839096","54,0526849074532",0,100,0,"91,1960335643095",232,"49,8895082262815",2,2,3
368,9,ESCUELA BASICA JULIA HERRERA VARAS,,,2,1,2,21,2102,MEJILLONES,21,ANTOFAGASTA - TOCOPILLA,1,"39,0258466324373","57,347680238014","85,94",75,"51,5","96,5244338983111",212,"60,9636891782742",2,2,3
369,7,ESCUELA LUCILA GODOY ALCAYAGA,,,2,1,2,21,2102,MEJILLONES,21,ANTOFAGASTA - TOCOPILLA,2,"52,0956575049675","60,7785173665586","84,1444444444445",100,92,"95,8962893812149",221,"69,0392284700083",2,2,3
370,0,ESCUELA ESTACION BAQUEDANO,,,2,1,2,21,2103,SIERRA GORDA,21,ANTOFAGASTA - TOCOPILLA,1,"44,9960107842147","60,5711020584532","85,77","87,5","52,8333333333333","97,7077373500364",212,"64,642001450201",2,2,3
371,9,ESCUELA CARACOLES,,,2,1,2,21,2103,SIERRA GORDA,21,ANTOFAGASTA - TOCOPILLA,2,"49,9553649998607","64,5315018053708",0,"87,5",0,"94,7233707462085",221,"59,1414471196181",2,2,3
372,7,LICEO POLITECNICO JOSE MIGUEL QUIROZ,,,2,1,2,21,2104,TALTAL,21,ANTOFAGASTA - TOCOPILLA,1,"35,8809444851392","59,2734294365473",0,"37,5",0,"94,3968819498697",232,"51,3898237307061",2,2,3
373,5,LICEO JUAN CORTES-MONROY CORTES,,,2,1,2,21,2104,TALTAL,21,ANTOFAGASTA - TOCOPILLA,1,"44,9264063559686","61,0060960496676","83,09",100,"78,5833333333333","97,5998547761498",232,"66,0910119630349",2,1,2
374,3,ESCUELA HOGAR VICTORIANO QUINTEROS SOTO,,,2,1,2,21,2104,TALTAL,21,ANTOFAGASTA - TOCOPILLA,1,"38,9910714851911","61,35458030692","90,5",100,"68,1666666666667","96,6527736314543",212,"63,7079224677116",2,2,3
